event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,group
NFP_May2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.972591,-0.138538,0.138538,-0.972591,False,NFP
NFP_May2025,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,0.972591,-0.138538,0.411978,-1.17333,False,NFP
NFP_May2025,0.5,1.5,tp,sl,long,0.5,-1.5,-1.0,-1.2,0.972591,-0.138538,0.411978,-1.737982,False,NFP
NFP_May2025,0.5,2.0,tp,timeout,long,0.5,-1.1806,-0.6806,-0.8806,0.972591,-0.138538,0.411978,-1.737982,False,NFP
NFP_May2025,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.17333,-0.411978,0.138538,-0.972591,False,NFP
NFP_May2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.17333,-0.411978,0.411978,-1.17333,False,NFP
NFP_May2025,1.0,1.5,tp,sl,long,1.0,-1.5,-0.5,-0.7,1.17333,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,1.0,2.0,tp,timeout,long,1.0,-1.1806,-0.1806,-0.3806,1.17333,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,1.5,0.5,tp,sl,long,1.5,-0.5,1.0,0.8,1.737982,-0.411978,0.138538,-0.972591,False,NFP
NFP_May2025,1.5,1.0,tp,sl,long,1.5,-1.0,0.5,0.3,1.737982,-0.411978,0.411978,-1.17333,False,NFP
NFP_May2025,1.5,1.5,tp,sl,long,1.5,-1.5,0.0,-0.2,1.737982,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,1.5,2.0,tp,timeout,long,1.5,-1.1806,0.3194,0.1194,1.737982,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,2.0,0.5,timeout,sl,none,1.1806,-0.5,0.6806,0.4806,1.737982,-0.411978,0.138538,-0.972591,False,NFP
NFP_May2025,2.0,1.0,timeout,sl,none,1.1806,-1.0,0.1806,-0.0194,1.737982,-0.411978,0.411978,-1.17333,False,NFP
NFP_May2025,2.0,1.5,timeout,sl,none,1.1806,-1.5,-0.3194,-0.5194,1.737982,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,2.0,2.0,timeout,timeout,none,1.1806,-1.1806,0.0,-0.2,1.737982,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,3.0,0.5,timeout,sl,none,1.1806,-0.5,0.6806,0.4806,1.737982,-0.411978,0.138538,-0.972591,False,NFP
NFP_May2025,3.0,1.0,timeout,sl,none,1.1806,-1.0,0.1806,-0.0194,1.737982,-0.411978,0.411978,-1.17333,False,NFP
NFP_May2025,3.0,1.5,timeout,sl,none,1.1806,-1.5,-0.3194,-0.5194,1.737982,-0.411978,0.411978,-1.737982,False,NFP
NFP_May2025,3.0,2.0,timeout,timeout,none,1.1806,-1.1806,0.0,-0.2,1.737982,-0.411978,0.411978,-1.737982,False,NFP
NFP_Jun2025,0.5,0.5,sl_ambiguous,sl_ambiguous,tie_same_bar,-0.5,-0.5,-1.0,-1.2,0.614123,-0.610275,0.610275,-0.614123,True,NFP
NFP_Jun2025,0.5,1.0,tp,tp,tie_same_bar,0.5,0.5,1.0,0.8,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,0.5,1.5,tp,tp,tie_same_bar,0.5,0.5,1.0,0.8,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,0.5,2.0,tp,tp,tie_same_bar,0.5,0.5,1.0,0.8,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,1.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,-0.2,0.614123,-1.102804,1.102804,-0.614123,False,NFP
NFP_Jun2025,1.0,1.5,tp,tp,short,1.0,1.0,2.0,1.8,1.145515,-1.349069,1.102804,-0.614123,False,NFP
NFP_Jun2025,1.0,2.0,tp,tp,short,1.0,1.0,2.0,1.8,1.145515,-1.349069,1.102804,-0.614123,False,NFP
NFP_Jun2025,1.5,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,1.5,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,0.614123,-1.102804,1.349069,-1.145515,False,NFP
NFP_Jun2025,1.5,1.5,timeout,timeout,none,-0.059642,0.059642,0.0,-0.2,1.39178,-1.349069,1.349069,-1.39178,False,NFP
NFP_Jun2025,1.5,2.0,timeout,timeout,none,-0.059642,0.059642,0.0,-0.2,1.39178,-1.349069,1.349069,-1.39178,False,NFP
NFP_Jun2025,2.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,2.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,0.614123,-1.102804,1.349069,-1.145515,False,NFP
NFP_Jun2025,2.0,1.5,timeout,timeout,none,-0.059642,0.059642,0.0,-0.2,1.39178,-1.349069,1.349069,-1.39178,False,NFP
NFP_Jun2025,2.0,2.0,timeout,timeout,none,-0.059642,0.059642,0.0,-0.2,1.39178,-1.349069,1.349069,-1.39178,False,NFP
NFP_Jun2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.614123,-0.610275,0.610275,-0.614123,False,NFP
NFP_Jun2025,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,0.614123,-1.102804,1.349069,-1.145515,False,NFP
NFP_Jun2025,3.0,1.5,timeout,timeout,none,-0.059642,0.059642,0.0,-0.2,1.39178,-1.349069,1.349069,-1.39178,False,NFP
NFP_Jun2025,3.0,2.0,timeout,timeout,none,-0.059642,0.059642,0.0,-0.2,1.39178,-1.349069,1.349069,-1.39178,False,NFP
NFP_Jul2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.590307,-0.376149,0.376149,-0.590307,False,NFP
NFP_Jul2025,0.5,1.0,tp,tp,long,0.5,0.5,1.0,0.8,0.590307,-0.376149,0.549672,-0.896993,False,NFP
NFP_Jul2025,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.590307,-0.376149,0.549672,-0.896993,False,NFP
NFP_Jul2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.590307,-0.376149,0.549672,-0.896993,False,NFP
NFP_Jul2025,1.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.896993,-0.549672,0.376149,-0.590307,False,NFP
NFP_Jul2025,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,-0.2,0.896993,-1.1117,1.1117,-0.896993,False,NFP
NFP_Jul2025,1.0,1.5,sl,tp,short,-1.5,1.0,-0.5,-0.7,0.896993,-1.547429,1.1117,-0.896993,False,NFP
NFP_Jul2025,1.0,2.0,sl,tp,short,-2.0,1.0,-1.0,-1.2,0.896993,-2.199787,1.1117,-0.896993,False,NFP
NFP_Jul2025,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.896993,-0.549672,0.376149,-0.590307,False,NFP
NFP_Jul2025,1.5,1.0,sl,tp,short,-1.0,1.5,0.5,0.3,0.896993,-1.1117,1.547429,-0.896993,False,NFP
NFP_Jul2025,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,0.896993,-1.547429,1.547429,-0.896993,False,NFP
NFP_Jul2025,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.7,0.896993,-2.199787,1.547429,-0.896993,False,NFP
NFP_Jul2025,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.896993,-0.549672,0.376149,-0.590307,False,NFP
NFP_Jul2025,2.0,1.0,sl,tp,short,-1.0,2.0,1.0,0.8,0.896993,-1.1117,2.199787,-0.896993,False,NFP
NFP_Jul2025,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.3,0.896993,-1.547429,2.199787,-0.896993,False,NFP
NFP_Jul2025,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,0.896993,-2.199787,2.199787,-0.896993,False,NFP
NFP_Jul2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.896993,-0.549672,0.376149,-0.590307,False,NFP
NFP_Jul2025,3.0,1.0,sl,timeout,none,-1.0,-0.03432,-1.03432,-1.23432,0.896993,-1.1117,2.199787,-0.896993,False,NFP
NFP_Jul2025,3.0,1.5,sl,timeout,none,-1.5,-0.03432,-1.53432,-1.73432,0.896993,-1.547429,2.199787,-0.896993,False,NFP
NFP_Jul2025,3.0,2.0,sl,timeout,none,-2.0,-0.03432,-2.03432,-2.23432,0.896993,-2.199787,2.199787,-0.896993,False,NFP
NFP_Aug2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,1.382535,-0.109854,0.109854,-1.382535,False,NFP
NFP_Aug2025,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,1.382535,-0.109854,0.109854,-1.382535,False,NFP
NFP_Aug2025,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,1.382535,-0.109854,0.635213,-1.382535,False,NFP
NFP_Aug2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,1.382535,-0.109854,0.635213,-1.382535,False,NFP
NFP_Aug2025,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.382535,-0.109854,0.109854,-1.382535,False,NFP
NFP_Aug2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.382535,-0.109854,0.109854,-1.382535,False,NFP
NFP_Aug2025,1.0,1.5,tp,tp,long,1.0,1.0,2.0,1.8,1.382535,-0.109854,1.235913,-1.382535,False,NFP
NFP_Aug2025,1.0,2.0,tp,tp,long,1.0,1.0,2.0,1.8,1.382535,-0.109854,1.235913,-1.382535,False,NFP
NFP_Aug2025,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.382535,-0.635213,0.109854,-1.382535,False,NFP
NFP_Aug2025,1.5,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.382535,-1.235913,0.109854,-1.382535,False,NFP
NFP_Aug2025,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,1.382535,-1.65029,1.65029,-1.382535,False,NFP
NFP_Aug2025,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.7,1.382535,-2.046396,1.65029,-1.382535,False,NFP
NFP_Aug2025,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.382535,-0.635213,0.109854,-1.382535,False,NFP
NFP_Aug2025,2.0,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.382535,-1.235913,0.109854,-1.382535,False,NFP
NFP_Aug2025,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.3,1.382535,-1.65029,2.046396,-1.382535,False,NFP
NFP_Aug2025,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,1.382535,-2.046396,2.046396,-1.382535,False,NFP
NFP_Aug2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,1.382535,-0.635213,0.109854,-1.382535,False,NFP
NFP_Aug2025,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.382535,-1.235913,0.109854,-1.382535,False,NFP
NFP_Aug2025,3.0,1.5,sl,timeout,none,-1.5,2.578973,1.078973,0.878973,1.382535,-1.65029,2.848758,-1.382535,False,NFP
NFP_Aug2025,3.0,2.0,sl,timeout,none,-2.0,2.578973,0.578973,0.378973,1.382535,-2.046396,2.848758,-1.382535,False,NFP
NFP_Sep2025_Delayed,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.541295,-0.312006,0.312006,-0.541295,False,NFP
NFP_Sep2025_Delayed,0.5,1.0,tp,tp,long,0.5,0.5,1.0,0.8,0.541295,-0.312006,0.61574,-0.847676,False,NFP
NFP_Sep2025_Delayed,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.541295,-0.312006,0.61574,-0.847676,False,NFP
NFP_Sep2025_Delayed,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.541295,-0.312006,0.61574,-0.847676,False,NFP
NFP_Sep2025_Delayed,1.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.847676,-0.61574,0.312006,-0.541295,False,NFP
NFP_Sep2025_Delayed,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,-0.2,0.847676,-1.308241,1.308241,-0.847676,False,NFP
NFP_Sep2025_Delayed,1.0,1.5,sl,tp,short,-1.5,1.0,-0.5,-0.7,0.847676,-1.600725,1.308241,-0.847676,False,NFP
NFP_Sep2025_Delayed,1.0,2.0,sl,tp,short,-2.0,1.0,-1.0,-1.2,0.847676,-2.063606,1.308241,-0.847676,False,NFP
NFP_Sep2025_Delayed,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.847676,-0.61574,0.312006,-0.541295,False,NFP
NFP_Sep2025_Delayed,1.5,1.0,sl,tp,short,-1.0,1.5,0.5,0.3,0.847676,-1.308241,1.600725,-0.847676,False,NFP
NFP_Sep2025_Delayed,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,0.847676,-1.600725,1.600725,-0.847676,False,NFP
NFP_Sep2025_Delayed,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.7,0.847676,-2.063606,1.600725,-0.847676,False,NFP
NFP_Sep2025_Delayed,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.847676,-0.61574,0.312006,-0.541295,False,NFP
NFP_Sep2025_Delayed,2.0,1.0,sl,tp,short,-1.0,2.0,1.0,0.8,0.847676,-1.308241,2.063606,-0.847676,False,NFP
NFP_Sep2025_Delayed,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.3,0.847676,-1.600725,2.063606,-0.847676,False,NFP
NFP_Sep2025_Delayed,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,0.847676,-2.063606,2.063606,-0.847676,False,NFP
NFP_Sep2025_Delayed,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,0.847676,-0.61574,0.312006,-0.541295,False,NFP
NFP_Sep2025_Delayed,3.0,1.0,sl,timeout,none,-1.0,1.375406,0.375406,0.175406,0.847676,-1.308241,2.063606,-0.847676,False,NFP
NFP_Sep2025_Delayed,3.0,1.5,sl,timeout,none,-1.5,1.375406,-0.124594,-0.324594,0.847676,-1.600725,2.063606,-0.847676,False,NFP
NFP_Sep2025_Delayed,3.0,2.0,sl,timeout,none,-2.0,1.375406,-0.624594,-0.824594,0.847676,-2.063606,2.063606,-0.847676,False,NFP
NFP_Nov2025_Delayed,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.838044,-0.090819,0.090819,-0.838044,False,NFP
NFP_Nov2025_Delayed,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,0.838044,-0.090819,0.234503,-1.05662,False,NFP
NFP_Nov2025_Delayed,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.838044,-0.090819,0.98715,-1.05662,False,NFP
NFP_Nov2025_Delayed,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.838044,-0.090819,0.98715,-1.05662,False,NFP
NFP_Nov2025_Delayed,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.05662,-0.234503,0.090819,-0.838044,False,NFP
NFP_Nov2025_Delayed,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.05662,-0.234503,0.234503,-1.05662,False,NFP
NFP_Nov2025_Delayed,1.0,1.5,tp,tp,long,1.0,1.0,2.0,1.8,1.05662,-0.234503,1.121345,-1.05662,False,NFP
NFP_Nov2025_Delayed,1.0,2.0,tp,tp,long,1.0,1.0,2.0,1.8,1.05662,-0.234503,1.121345,-1.05662,False,NFP
NFP_Nov2025_Delayed,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.05662,-0.98715,0.090819,-0.838044,False,NFP
NFP_Nov2025_Delayed,1.5,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.05662,-1.121345,0.234503,-1.05662,False,NFP
NFP_Nov2025_Delayed,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,1.05662,-1.51546,1.51546,-1.05662,False,NFP
NFP_Nov2025_Delayed,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.7,1.05662,-2.102395,1.51546,-1.05662,False,NFP
NFP_Nov2025_Delayed,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.05662,-0.98715,0.090819,-0.838044,False,NFP
NFP_Nov2025_Delayed,2.0,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.05662,-1.121345,0.234503,-1.05662,False,NFP
NFP_Nov2025_Delayed,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.3,1.05662,-1.51546,2.102395,-1.05662,False,NFP
NFP_Nov2025_Delayed,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,1.05662,-2.102395,2.102395,-1.05662,False,NFP
NFP_Nov2025_Delayed,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,1.05662,-0.98715,0.090819,-0.838044,False,NFP
NFP_Nov2025_Delayed,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.05662,-1.121345,0.234503,-1.05662,False,NFP
NFP_Nov2025_Delayed,3.0,1.5,sl,timeout,none,-1.5,0.927168,-0.572832,-0.772832,1.05662,-1.51546,2.218291,-1.05662,False,NFP
NFP_Nov2025_Delayed,3.0,2.0,sl,timeout,none,-2.0,0.927168,-1.072832,-1.272832,1.05662,-2.102395,2.218291,-1.05662,False,NFP
