event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,event_type
CPI_Feb2025,1.5,1.5,tp,sl,long,1.5,-1.5,0.0,-0.2,1.653303,-0.227231,0.227231,-1.653303,False,CPI
CPI_Feb2025,1.5,2.0,tp,tp,long,1.5,1.5,3.0,2.8,1.653303,-0.227231,1.583305,-1.653303,False,CPI
CPI_Feb2025,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.653303,-0.715125,0.227231,-0.797137,False,CPI
CPI_Feb2025,2.0,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.653303,-1.270927,0.227231,-1.653303,False,CPI
CPI_Feb2025,2.0,1.5,sl,sl,short,-1.5,-1.5,-3.0,-3.2,1.653303,-1.583305,0.227231,-1.653303,False,CPI
CPI_Feb2025,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,1.653303,-2.079035,2.079035,-1.653303,False,CPI
CPI_Feb2025,3.0,0.5,sl,sl,none,-0.5,-0.5,-1.0,-1.2,1.653303,-0.715125,0.227231,-0.797137,False,CPI
CPI_Feb2025,3.0,1.0,sl,sl,none,-1.0,-1.0,-2.0,-2.2,1.653303,-1.270927,0.227231,-1.653303,False,CPI
CPI_Feb2025,3.0,1.5,sl,sl,none,-1.5,-1.5,-3.0,-3.2,1.653303,-1.583305,0.227231,-1.653303,False,CPI
CPI_Feb2025,3.0,2.0,sl,timeout,none,-2.0,1.919712,-0.080288,-0.280288,1.653303,-2.079035,2.107765,-1.653303,False,CPI
PPI_Feb2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.501719,-0.093184,0.093184,-0.501719,False,PPI
PPI_Feb2025,0.5,1.0,tp,sl,long,0.5,-1.0,-0.5,-0.7,0.501719,-0.093184,0.093184,-1.18612,False,PPI
PPI_Feb2025,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.501719,-0.093184,0.522251,-1.18612,False,PPI
PPI_Feb2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.501719,-0.093184,0.522251,-1.18612,False,PPI
PPI_Feb2025,1.0,0.5,tp,sl,long,1.0,-0.5,0.5,0.3,1.18612,-0.093184,0.093184,-0.501719,False,PPI
PPI_Feb2025,1.0,1.0,tp,sl,long,1.0,-1.0,0.0,-0.2,1.18612,-0.093184,0.093184,-1.18612,False,PPI
PPI_Feb2025,1.0,1.5,tp,tp,long,1.0,1.0,2.0,1.8,1.18612,-0.093184,1.025023,-1.18612,False,PPI
PPI_Feb2025,1.0,2.0,tp,tp,long,1.0,1.0,2.0,1.8,1.18612,-0.093184,1.025023,-1.18612,False,PPI
PPI_Feb2025,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,1.18612,-0.522251,0.093184,-0.501719,False,PPI
PPI_Feb2025,1.5,1.0,sl,sl,short,-1.0,-1.0,-2.0,-2.2,1.18612,-1.025023,0.093184,-1.18612,False,PPI
PPI_Feb2025,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,1.18612,-1.512001,1.512001,-1.18612,False,PPI
